dataset	id	rel_path	abs_path
MPDD	034	MPDD/bracket_black/test/scratches/034.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/scratches/034.png
VisA	0816	VisA/pcb2/train/good/0816.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0816.JPG
VisA	160	VisA/cashew/train/good/160.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/160.JPG
VisA	0515	VisA/candle/train/good/0515.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0515.JPG
VisA	255	VisA/fryum/train/good/255.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/255.JPG
VisA	0362	VisA/candle/train/good/0362.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0362.JPG
MPDD	029	MPDD/bracket_black/test/good/029.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/good/029.png
VisA	0245	VisA/pcb4/train/good/0245.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0245.JPG
VisA	0510	VisA/macaroni2/train/good/0510.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0510.JPG
VisA	479	VisA/cashew/train/good/479.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/479.JPG
VisA	0434	VisA/pcb3/train/good/0434.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0434.JPG
VisA	0678	VisA/pcb4/train/good/0678.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0678.JPG
VisA	196	VisA/chewinggum/train/good/196.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/196.JPG
VisA	0927	VisA/pcb3/train/good/0927.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0927.JPG
VisA	0180	VisA/pcb3/train/good/0180.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0180.JPG
VisA	0039	VisA/macaroni2/train/good/0039.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0039.JPG
VisA	0245	VisA/candle/train/good/0245.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0245.JPG
VisA	0089	VisA/macaroni2/train/good/0089.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0089.JPG
VisA	0401	VisA/pcb4/train/good/0401.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0401.JPG
VisA	0724	VisA/macaroni2/train/good/0724.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0724.JPG
VisA	0716	VisA/pcb4/train/good/0716.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0716.JPG
MPDD	009	MPDD/connector/test/parts_mismatch/009.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/parts_mismatch/009.png
VisA	088	VisA/fryum/train/good/088.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/088.JPG
VisA	0891	VisA/macaroni2/train/good/0891.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0891.JPG
MPDD	001	MPDD/bracket_white/test/defective_painting/001.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/defective_painting/001.png
VisA	0238	VisA/macaroni2/train/good/0238.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0238.JPG
MPDD	008	MPDD/metal_plate/test/scratches/008.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/scratches/008.png
VisA	232	VisA/pipe_fryum/train/good/232.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/232.JPG
VisA	0709	VisA/pcb3/train/good/0709.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0709.JPG
MPDD	004	MPDD/bracket_brown/test/bend_and_parts_mismatch/004.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/bend_and_parts_mismatch/004.png
VisA	0718	VisA/pcb2/train/good/0718.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0718.JPG
VisA	219	VisA/cashew/train/good/219.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/219.JPG
VisA	0832	VisA/pcb1/train/good/0832.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0832.JPG
VisA	0805	VisA/candle/train/good/0805.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0805.JPG
VisA	0726	VisA/macaroni2/train/good/0726.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0726.JPG
VisA	0531	VisA/pcb3/train/good/0531.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0531.JPG
VisA	090	VisA/cashew/train/good/090.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/090.JPG
VisA	0287	VisA/pcb2/train/good/0287.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0287.JPG
VisA	0890	VisA/candle/train/good/0890.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0890.JPG
VisA	0512	VisA/pcb3/train/good/0512.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0512.JPG
VisA	0466	VisA/pcb2/train/good/0466.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0466.JPG
VisA	0450	VisA/pcb2/train/good/0450.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0450.JPG
VisA	0114	VisA/pcb1/train/good/0114.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0114.JPG
VisA	100	VisA/chewinggum/train/good/100.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/100.JPG
VisA	0706	VisA/macaroni2/train/good/0706.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0706.JPG
VisA	0750	VisA/pcb3/train/good/0750.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0750.JPG
VisA	0680	VisA/pcb3/train/good/0680.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0680.JPG
VisA	0255	VisA/pcb2/train/good/0255.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0255.JPG
VisA	0802	VisA/macaroni2/train/good/0802.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0802.JPG
VisA	0718	VisA/macaroni2/train/good/0718.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0718.JPG
VisA	0701	VisA/candle/train/good/0701.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0701.JPG
VisA	0953	VisA/pcb3/train/good/0953.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0953.JPG
VisA	0914	VisA/pcb2/train/good/0914.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0914.JPG
VisA	0422	VisA/candle/train/good/0422.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0422.JPG
VisA	0033	VisA/candle/train/good/0033.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0033.JPG
VisA	0477	VisA/macaroni2/train/good/0477.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0477.JPG
MPDD	002	MPDD/bracket_brown/test/bend_and_parts_mismatch/002.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/bend_and_parts_mismatch/002.png
VisA	0206	VisA/pcb2/train/good/0206.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0206.JPG
VisA	0323	VisA/macaroni1/train/good/0323.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0323.JPG
MPDD	001	MPDD/bracket_black/test/hole/001.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/hole/001.png
VisA	237	VisA/fryum/train/good/237.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/237.JPG
VisA	0412	VisA/macaroni2/train/good/0412.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0412.JPG
VisA	361	VisA/cashew/train/good/361.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/361.JPG
MPDD	006	MPDD/tubes/test/good/006.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/006.png
MPDD	028	MPDD/bracket_black/test/good/028.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/good/028.png
VisA	0104	VisA/candle/train/good/0104.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0104.JPG
VisA	0426	VisA/pcb3/train/good/0426.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0426.JPG
VisA	0209	VisA/pcb1/train/good/0209.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0209.JPG
MPDD	008	MPDD/bracket_black/test/scratches/008.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/scratches/008.png
VisA	222	VisA/cashew/train/good/222.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/222.JPG
VisA	177	VisA/cashew/train/good/177.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/177.JPG
VisA	0356	VisA/macaroni2/train/good/0356.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0356.JPG
VisA	0511	VisA/macaroni1/train/good/0511.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0511.JPG
VisA	0754	VisA/pcb2/train/good/0754.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0754.JPG
MPDD	003	MPDD/bracket_white/test/good/003.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/003.png
VisA	0785	VisA/macaroni1/train/good/0785.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0785.JPG
VisA	483	VisA/fryum/train/good/483.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/483.JPG
VisA	0456	VisA/macaroni2/train/good/0456.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0456.JPG
VisA	0288	VisA/pcb2/train/good/0288.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0288.JPG
VisA	558	VisA/capsules/train/good/558.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/558.JPG
VisA	0194	VisA/pcb4/train/good/0194.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0194.JPG
VisA	0025	VisA/pcb1/train/good/0025.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0025.JPG
VisA	107	VisA/chewinggum/train/good/107.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/107.JPG
VisA	0641	VisA/macaroni2/train/good/0641.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0641.JPG
MPDD	010	MPDD/connector/test/parts_mismatch/010.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/parts_mismatch/010.png
VisA	0233	VisA/macaroni2/train/good/0233.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0233.JPG
VisA	0889	VisA/pcb2/train/good/0889.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0889.JPG
VisA	0651	VisA/macaroni1/train/good/0651.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0651.JPG
VisA	221	VisA/cashew/train/good/221.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/221.JPG
VisA	0877	VisA/macaroni1/train/good/0877.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0877.JPG
VisA	333	VisA/cashew/train/good/333.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/333.JPG
VisA	215	VisA/chewinggum/train/good/215.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/215.JPG
VisA	0832	VisA/pcb2/train/good/0832.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0832.JPG
VisA	493	VisA/capsules/train/good/493.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/493.JPG
MPDD	016	MPDD/metal_plate/test/scratches/016.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/scratches/016.png
VisA	0747	VisA/macaroni1/train/good/0747.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0747.JPG
VisA	0757	VisA/pcb4/train/good/0757.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0757.JPG
VisA	0437	VisA/pcb4/train/good/0437.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0437.JPG
VisA	0070	VisA/pcb1/train/good/0070.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0070.JPG
VisA	0975	VisA/candle/train/good/0975.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0975.JPG
VisA	0818	VisA/pcb3/train/good/0818.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0818.JPG
VisA	008	VisA/chewinggum/train/good/008.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/008.JPG
MPDD	023	MPDD/bracket_black/test/good/023.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/good/023.png
VisA	499	VisA/cashew/train/good/499.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/499.JPG
VisA	236	VisA/capsules/train/good/236.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/236.JPG
MPDD	016	MPDD/tubes/test/good/016.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/016.png
MPDD	013	MPDD/connector/test/parts_mismatch/013.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/parts_mismatch/013.png
MPDD	038	MPDD/tubes/test/anomalous/038.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/038.png
VisA	044	VisA/fryum/train/good/044.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/044.JPG
VisA	577	VisA/capsules/train/good/577.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/577.JPG
VisA	0466	VisA/pcb1/train/good/0466.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0466.JPG
VisA	0834	VisA/pcb4/train/good/0834.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0834.JPG
VisA	0198	VisA/pcb4/train/good/0198.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0198.JPG
VisA	0662	VisA/candle/train/good/0662.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0662.JPG
VisA	481	VisA/cashew/train/good/481.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/481.JPG
VisA	0432	VisA/pcb4/train/good/0432.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0432.JPG
VisA	0448	VisA/macaroni2/train/good/0448.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0448.JPG
VisA	0443	VisA/pcb4/train/good/0443.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0443.JPG
MPDD	008	MPDD/bracket_brown/test/bend_and_parts_mismatch/008.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/bend_and_parts_mismatch/008.png
VisA	0670	VisA/macaroni1/train/good/0670.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0670.JPG
VisA	0221	VisA/pcb2/train/good/0221.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0221.JPG
VisA	0852	VisA/macaroni2/train/good/0852.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0852.JPG
VisA	0926	VisA/macaroni2/train/good/0926.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0926.JPG
VisA	0591	VisA/macaroni1/train/good/0591.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0591.JPG
VisA	0176	VisA/pcb2/train/good/0176.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0176.JPG
VisA	0941	VisA/macaroni1/train/good/0941.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0941.JPG
VisA	0910	VisA/candle/train/good/0910.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0910.JPG
VisA	365	VisA/capsules/train/good/365.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/365.JPG
VisA	0499	VisA/pcb1/train/good/0499.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0499.JPG
MPDD	036	MPDD/tubes/test/anomalous/036.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/036.png
VisA	0379	VisA/macaroni1/train/good/0379.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0379.JPG
VisA	208	VisA/chewinggum/train/good/208.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/208.JPG
VisA	0562	VisA/pcb3/train/good/0562.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0562.JPG
MPDD	000	MPDD/tubes/test/anomalous/000.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/000.png
MPDD	022	MPDD/bracket_white/test/good/022.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/022.png
VisA	0701	VisA/pcb4/train/good/0701.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0701.JPG
VisA	0021	VisA/candle/train/good/0021.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0021.JPG
VisA	0922	VisA/candle/train/good/0922.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0922.JPG
VisA	0859	VisA/pcb2/train/good/0859.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0859.JPG
VisA	0342	VisA/pcb4/train/good/0342.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0342.JPG
MPDD	022	MPDD/metal_plate/test/good/022.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/good/022.png
VisA	0486	VisA/candle/train/good/0486.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0486.JPG
VisA	0386	VisA/macaroni2/train/good/0386.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0386.JPG
VisA	0703	VisA/pcb4/train/good/0703.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0703.JPG
VisA	0287	VisA/pcb4/train/good/0287.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0287.JPG
MPDD	002	MPDD/connector/test/parts_mismatch/002.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/parts_mismatch/002.png
VisA	0758	VisA/pcb1/train/good/0758.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0758.JPG
MPDD	005	MPDD/bracket_white/test/good/005.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/005.png
VisA	0163	VisA/macaroni2/train/good/0163.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0163.JPG
VisA	0852	VisA/pcb2/train/good/0852.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0852.JPG
VisA	0522	VisA/candle/train/good/0522.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0522.JPG
VisA	015	VisA/pipe_fryum/train/good/015.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/015.JPG
VisA	0728	VisA/candle/train/good/0728.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0728.JPG
VisA	037	VisA/capsules/train/good/037.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/037.JPG
VisA	285	VisA/chewinggum/train/good/285.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/285.JPG
MPDD	019	MPDD/connector/test/good/019.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/good/019.png
VisA	0126	VisA/pcb1/train/good/0126.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0126.JPG
VisA	0142	VisA/pcb1/train/good/0142.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0142.JPG
VisA	097	VisA/cashew/train/good/097.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/097.JPG
VisA	165	VisA/fryum/train/good/165.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/165.JPG
VisA	316	VisA/fryum/train/good/316.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/316.JPG
VisA	110	VisA/fryum/train/good/110.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/110.JPG
VisA	052	VisA/chewinggum/train/good/052.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/052.JPG
MPDD	016	MPDD/tubes/test/anomalous/016.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/016.png
VisA	057	VisA/cashew/train/good/057.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/057.JPG
VisA	0603	VisA/pcb1/train/good/0603.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0603.JPG
VisA	0281	VisA/macaroni2/train/good/0281.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0281.JPG
VisA	0345	VisA/macaroni2/train/good/0345.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0345.JPG
MPDD	002	MPDD/bracket_brown/test/good/002.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/good/002.png
VisA	0536	VisA/pcb3/train/good/0536.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0536.JPG
MPDD	006	MPDD/bracket_brown/test/parts_mismatch/006.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/parts_mismatch/006.png
VisA	0773	VisA/macaroni1/train/good/0773.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0773.JPG
VisA	0081	VisA/pcb1/train/good/0081.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0081.JPG
VisA	0012	VisA/pcb4/train/good/0012.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0012.JPG
VisA	0385	VisA/pcb1/train/good/0385.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0385.JPG
VisA	0943	VisA/pcb3/train/good/0943.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0943.JPG
MPDD	009	MPDD/bracket_white/test/defective_painting/009.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/defective_painting/009.png
MPDD	011	MPDD/tubes/test/good/011.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/011.png
VisA	0043	VisA/pcb1/train/good/0043.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0043.JPG
MPDD	003	MPDD/bracket_brown/test/bend_and_parts_mismatch/003.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/bend_and_parts_mismatch/003.png
VisA	0562	VisA/pcb1/train/good/0562.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0562.JPG
VisA	0263	VisA/candle/train/good/0263.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0263.JPG
MPDD	028	MPDD/bracket_white/test/good/028.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/028.png
MPDD	025	MPDD/metal_plate/test/good/025.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/good/025.png
VisA	0763	VisA/pcb4/train/good/0763.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0763.JPG
VisA	0317	VisA/pcb3/train/good/0317.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0317.JPG
VisA	0280	VisA/pcb1/train/good/0280.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0280.JPG
VisA	273	VisA/chewinggum/train/good/273.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/273.JPG
MPDD	008	MPDD/tubes/test/anomalous/008.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/008.png
VisA	0337	VisA/pcb4/train/good/0337.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0337.JPG
VisA	369	VisA/capsules/train/good/369.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/369.JPG
VisA	024	VisA/pipe_fryum/train/good/024.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/024.JPG
VisA	0155	VisA/macaroni2/train/good/0155.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0155.JPG
MPDD	007	MPDD/bracket_black/test/scratches/007.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/scratches/007.png
MPDD	030	MPDD/bracket_brown/test/parts_mismatch/030.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/parts_mismatch/030.png
VisA	0680	VisA/pcb1/train/good/0680.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0680.JPG
VisA	312	VisA/pipe_fryum/train/good/312.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/312.JPG
